"Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
435,"Angry Orchard Apple Ginger",1294,0.05,NA,"Cider",16,"Angry Orchard Cider Company","Cincinnati"," OH"
435,"Angry Orchard Crisp Apple",1293,0.05,NA,"Cider",16,"Angry Orchard Cider Company","Cincinnati"," OH"
435,"Angry Orchard Crisp Apple",1292,0.05,NA,"Cider",12,"Angry Orchard Cider Company","Cincinnati"," OH"
436,"No Limits Hefeweizen",1285,0.05,NA,"Hefeweizen",16,"Two Roads Brewing Company","Stratford"," CT"
436,"Honeyspot Road White IPA",1189,0.06,NA,"American White IPA",12,"Two Roads Brewing Company","Stratford"," CT"
436,"Road 2 Ruin Double IPA",1171,0.072,NA,"American Double / Imperial IPA",12,"Two Roads Brewing Company","Stratford"," CT"
436,"Workers Comp Saison",1170,0.048,NA,"Saison / Farmhouse Ale",12,"Two Roads Brewing Company","Stratford"," CT"
436,"Ol' Factory Pils",1169,0.05,NA,"German Pilsener",12,"Two Roads Brewing Company","Stratford"," CT"
437,"Na Zdraví Pilsner",1283,0.048,32,"Czech Pilsener",16,"Southern Oregon Brewing Company","Medford"," OR"
437,"Nice Rack IPA",1282,0.055,65,"American IPA",16,"Southern Oregon Brewing Company","Medford"," OR"
438,"East India Pale Ale",1279,0.068,47,"English India Pale Ale (IPA)",16,"Brooklyn Brewery","Brooklyn"," NY"
438,"Brooklyn Summer Ale",756,0.045,NA,"English Pale Mild Ale",12,"Brooklyn Brewery","Brooklyn"," NY"
438,"East India Pale Ale",566,0.068,47,"English India Pale Ale (IPA)",12,"Brooklyn Brewery","Brooklyn"," NY"
438,"Brooklyn Summer Ale (2011)",328,0.045,NA,"English Pale Mild Ale",12,"Brooklyn Brewery","Brooklyn"," NY"
438,"Brooklyn Lager (16 oz.)",66,0.052,NA,"American Amber / Red Lager",16,"Brooklyn Brewery","Brooklyn"," NY"
438,"Brooklyn Lager (12 oz.)",65,0.052,NA,"American Amber / Red Lager",12,"Brooklyn Brewery","Brooklyn"," NY"
439,"Northern Hawk Owl Amber",1278,0.058,NA,"American Amber / Red Ale",12,"The Right Brain Brewery","Traverse City"," MI"
439,"CEO Stout",1277,0.059,NA,"American Stout",16,"The Right Brain Brewery","Traverse City"," MI"
439,"Will Power Pale Ale",1276,0.047,NA,"American Pale Ale (APA)",16,"The Right Brain Brewery","Traverse City"," MI"
440,"Longboard Island Lager",1274,0.046,18,"American Amber / Red Lager",24,"Kona Brewing Company","Kona"," HI"
440,"Longboard Island Lager",1220,0.046,18,"American Amber / Red Lager",16,"Kona Brewing Company","Kona"," HI"
440,"Longboard Island Lager",1070,0.046,18,"American Amber / Red Lager",12,"Kona Brewing Company","Kona"," HI"
440,"Longboard Island Lager",590,0.046,18,"American Amber / Red Lager",12,"Kona Brewing Company","Kona"," HI"
441,"SNO White Ale",1273,0.048,NA,"Witbier",16,"MillKing It Productions","Royal Oak"," MI"
441,"BRIK Irish Red Ale",365,0.048,NA,"Irish Red Ale",16,"MillKing It Productions","Royal Oak"," MI"
441,"AXL Pale Ale",273,NA,NA,"American Pale Ale (APA)",16,"MillKing It Productions","Royal Oak"," MI"
442,"Rustic Red",1268,0.052,23,"Irish Red Ale",16,"Pateros Creek Brewing Company","Fort Collins"," CO"
442,"Stimulator Pale Ale",697,0.053,48,"American Pale Ale (APA)",16,"Pateros Creek Brewing Company","Fort Collins"," CO"
442,"Old Town Ale",696,0.045,22,"Kölsch",16,"Pateros Creek Brewing Company","Fort Collins"," CO"
442,"Car 21",695,0.044,28,"English Bitter",16,"Pateros Creek Brewing Company","Fort Collins"," CO"
442,"Cache La Porter",694,0.05,24,"American Porter",16,"Pateros Creek Brewing Company","Fort Collins"," CO"
443,"O'Fallon Pumpkin Beer",1264,0.055,NA,"Pumpkin Ale",12,"O'Fallon Brewery","O'Fallon"," MO"
443,"5 Day IPA",1258,0.061,66,"American IPA",12,"O'Fallon Brewery","O'Fallon"," MO"
443,"O'Fallon Wheach",128,0.051,7,"Fruit / Vegetable Beer",12,"O'Fallon Brewery","O'Fallon"," MO"
444,"Marble Pilsner",1262,0.047,NA,"German Pilsener",12,"Marble Brewery","Albuquerque"," NM"
444,"Marble India Pale Ale",845,0.062,NA,"American IPA",12,"Marble Brewery","Albuquerque"," NM"
445,"Jack Pine Savage",1257,0.053,43,"American Pale Ale (APA)",16,"Big Wood Brewery","Vadnais Heights"," MN"
445,"Forest Fire Imperial Smoked Rye",1256,0.099,85,"Rye Beer",16,"Big Wood Brewery","Vadnais Heights"," MN"
445,"Bad Axe Imperial IPA",1255,0.098,76,"American Double / Imperial IPA",16,"Big Wood Brewery","Vadnais Heights"," MN"
445,"Morning Wood",986,0.055,35,"Oatmeal Stout",16,"Big Wood Brewery","Vadnais Heights"," MN"
445,"Bark Bite IPA",985,0.066,50,"American IPA",16,"Big Wood Brewery","Vadnais Heights"," MN"
446,"Trail Maker Pale Ale",1251,0.065,NA,"American Pale Ale (APA)",12,"Howard Brewing Company","Lenoir"," NC"
446,"Action Man Lager",1250,0.055,NA,"Vienna Lager",12,"Howard Brewing Company","Lenoir"," NC"
447,"Cranberry Blend",1246,0.049,NA,"Cider",12,"Downeast Cider House","Leominster"," MA"
447,"Orignal Blend",977,0.051,NA,"Cider",12,"Downeast Cider House","Leominster"," MA"
448,"Big Nose",1242,0.073,50,"American IPA",12,"Swamp Head Brewery","Gainesville"," FL"
448,"Cotton Mouth",1241,0.05,10,"Witbier",12,"Swamp Head Brewery","Gainesville"," FL"
448,"Stump Knocker Pale Ale",1240,0.056,35,"American Pale Ale (APA)",12,"Swamp Head Brewery","Gainesville"," FL"
448,"Midnight Oil",1239,0.05,38,"Oatmeal Stout",12,"Swamp Head Brewery","Gainesville"," FL"
448,"Wild Night",1238,0.059,18,"Cream Ale",12,"Swamp Head Brewery","Gainesville"," FL"
449,"Pit Stop Chocolate Porter",1237,0.037,34,"American Porter",12,"Mavericks Beer Company","Half Moon Bay"," CA"
449,"Pace Setter Belgian Style Wit",1236,0.037,21,"Witbier",12,"Mavericks Beer Company","Half Moon Bay"," CA"
449,"Back in the Saddle Rye Pale Ale",1047,0.037,53,"American Pale Ale (APA)",12,"Mavericks Beer Company","Half Moon Bay"," CA"
450,"Dodgy Knight Imperial IPA",1229,0.08,95,"American Double / Imperial IPA",12,"TailGate Beer","San Diego"," CA"
450,"TailGate Saison",1164,0.05,NA,"Saison / Farmhouse Ale",12,"TailGate Beer","San Diego"," CA"
450,"TailGate IPA",663,0.05,44,"American IPA",24,"TailGate Beer","San Diego"," CA"
450,"TailGate IPA",662,0.05,44,"American IPA",12,"TailGate Beer","San Diego"," CA"
450,"TailGate Hefeweizen",623,0.049,28,"Hefeweizen",24,"TailGate Beer","San Diego"," CA"
450,"Blacktop Blonde",622,0.05,19,"American Blonde Ale",24,"TailGate Beer","San Diego"," CA"
450,"Blacktop Blonde",362,0.05,19,"American Blonde Ale",12,"TailGate Beer","San Diego"," CA"
450,"TailGate Hefeweizen",361,0.049,28,"Hefeweizen",12,"TailGate Beer","San Diego"," CA"
451,"Hoppy Bitch IPA",1227,0.063,NA,"American IPA",16,"Northwest Brewing Company","Pacific"," WA"
451,"Three Skulls Ale Pale Ale",1226,0.063,42,"American Pale Ale (APA)",16,"Northwest Brewing Company","Pacific"," WA"
452,"Dank IPA",1224,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora"," CO"
452,"Dank IPA (2012)",964,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora"," CO"
453,"All American Blonde Ale",1219,0.05,NA,"American Blonde Ale",12,"Centennial Beer Company","Edwards"," CO"
453,"All American Red Ale",1218,0.05,NA,"American Amber / Red Ale",12,"Centennial Beer Company","Edwards"," CO"
454,"Chuli Stout",1213,0.059,55,"Irish Dry Stout",12,"Denali Brewing Company","Talkeetna"," AK"
454,"Mother Ale",1159,0.056,46,"American Blonde Ale",12,"Denali Brewing Company","Talkeetna"," AK"
454,"Twister Creek India Pale Ale",947,0.065,71,"American IPA",12,"Denali Brewing Company","Talkeetna"," AK"
454,"Single Engine Red",929,0.058,46,"Irish Red Ale",12,"Denali Brewing Company","Talkeetna"," AK"
455,"Mirror Pond Pale Ale",1210,0.05,40,"American Pale Ale (APA)",12,"Deschutes Brewery","Bend"," OR"
456,"Dam Lager",1207,0.045,NA,"American Amber / Red Lager",12,"Sunken City Brewing Company","Hardy"," VA"
456,"Red Clay IPA",1206,0.07,NA,"American IPA",12,"Sunken City Brewing Company","Hardy"," VA"
457,"Hips Don't Lie",1204,0.062,NA,"Hefeweizen",16,"Lucette Brewing Company","Menominie"," WI"
457,"Ride Again Pale Ale",1122,0.052,NA,"American Pale Ale (APA)",16,"Lucette Brewing Company","Menominie"," WI"
457,"The Farmer's Daughter",700,0.048,NA,"American Blonde Ale",16,"Lucette Brewing Company","Menominie"," WI"
458,"Bomber Mountain Amber Ale (2013)",1200,0.046,20,"American Amber / Red Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
458,"Indian Paintbrush IPA",1199,0.07,75,"American IPA",12,"The Black Tooth Brewing Company","Sheridan"," WY"
458,"Saddle Bronc Brown Ale (2013)",1198,0.048,16,"English Brown Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
458,"Wagon Box Wheat Beer",1197,0.059,15,"American Pale Wheat Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
459,"Skilak Scottish Ale",1193,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
459,"Peninsula Brewers Reserve (PBR)",1187,0.05,15,"American Blonde Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
459,"Sunken Island IPA",349,0.068,NA,"American IPA",12,"Kenai River Brewing Company","Soldotna"," AK"
459,"Skilak Scottish Ale (2011)",348,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
460,"River North White Ale",1180,0.05,NA,"Witbier",16,"River North Brewery","Denver"," CO"
460,"River North Ale",1179,0.05,NA,"American Amber / Red Ale",16,"River North Brewery","Denver"," CO"
461,"77 Fremont Select Spring Session IPA",1174,0.04,NA,"American IPA",12,"Fremont Brewing Company","Seattle"," WA"
461,"Fremont Organic Pale Ale",1116,0.045,NA,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
461,"Abominable Ale",994,0.08,NA,"English Strong Ale",12,"Fremont Brewing Company","Seattle"," WA"
461,"Harvest Ale",901,0.065,35,"Saison / Farmhouse Ale",12,"Fremont Brewing Company","Seattle"," WA"
461,"Fremont Summer Ale",875,0.065,45,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
461,"Universale Pale Ale",858,0.056,30,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
461,"Interurban IPA",857,0.065,80,"American IPA",12,"Fremont Brewing Company","Seattle"," WA"
462,"Mo's Gose",1172,0.052,10,"Gose",16,"Armstrong Brewing Company","South San Francisco"," CA"
463,"Colorado Native",1165,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden"," CO"
463,"Colorado Native (2011)",431,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden"," CO"
464,"La Frontera Premium IPA",1158,0.078,NA,"American IPA",12,"Big Bend Brewing Company","Alpine"," TX"
464,"Tejas Lager",1157,0.047,NA,"Czech Pilsener",12,"Big Bend Brewing Company","Alpine"," TX"
464,"Number 22 Porter",1156,0.064,NA,"American Porter",12,"Big Bend Brewing Company","Alpine"," TX"
464,"Big Bend Hefeweizen",1155,0.056,NA,"Hefeweizen",12,"Big Bend Brewing Company","Alpine"," TX"
464,"Terlingua Gold",1154,0.06,NA,"American Blonde Ale",12,"Big Bend Brewing Company","Alpine"," TX"
465,"Descender IPA",1109,0.07,70,"American IPA",12,"Good Life Brewing Company","Bend"," OR"
465,"Sweet As Pacific Ale",1108,0.06,18,"American Pale Wheat Ale",12,"Good Life Brewing Company","Bend"," OR"
466,"Nut Sack Imperial Brown Ale",1107,0.07,NA,"American Brown Ale",12,"Engine 15 Brewing","Jacksonville Beach"," FL"
467,"Pablo Beach Pale Ale",1106,0.05,30,"American Pale Ale (APA)",12,"Green Room Brewing","Jacksonville"," FL"
468,"Tampa Pale Ale",1096,NA,NA,"American Pale Ale (APA)",12,"Brindle Dog Brewing Company","Tampa Bay"," FL"
468,"Orange Grove Wheat Ale",1095,NA,NA,"American Pale Wheat Ale",12,"Brindle Dog Brewing Company","Tampa Bay"," FL"
469,"Side Kick Kölsch",1087,0.05,NA,"Kölsch",12,"Peace Tree Brewing Company","Knoxville"," IA"
470,"RecreationAle",1082,0.047,42,"American Pale Ale (APA)",12,"Terrapin Brewing Company","Athens"," GA"
471,"Pete's ESP Lager (1998)",1062,0.051,NA,"American Pale Lager",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Summer Brew (1995)",1061,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Bohemian Pilsner (1997)",1060,0.049,NA,"Czech Pilsener",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Pale Ale (1997)",1056,NA,NA,"American Pale Ale (APA)",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Summer Brew (2002)",1055,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Summer Brew (1997)",1054,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
471,"Pete's Wicked Summer Brew (1996)",1053,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
472,"The Hole in Hadrian's Wall",1059,0.095,19,"Scottish Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
472,"33 Select Brown Ale",1058,0.065,26,"American Brown Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
472,"Midwest Charm Farmhouse Ale",603,0.06,29,"Saison / Farmhouse Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
472,"Boji Blue Pale Ale",602,0.05,45,"American Pale Ale (APA)",16,"Okoboji Brewing Company","Spirit Lake"," IA"
472,"Winter Games Select #32 Stout",601,0.057,26,"American Stout",16,"Okoboji Brewing Company","Spirit Lake"," IA"
472,"Boji Beach Golden Rye Ale",600,0.05,23,"Rye Beer",16,"Okoboji Brewing Company","Spirit Lake"," IA"
473,"South Ridge Amber Ale",1057,0.06,31,"American Amber / Red Ale",16,"Crystal Springs Brewing Company","Boulder"," CO"
473,"Summertime Ale",681,0.052,23,"Kölsch",16,"Crystal Springs Brewing Company","Boulder"," CO"
474,"Underachiever",1039,0.05,NA,"American Adjunct Lager",16,"Engine House 9","Tacoma"," WA"
475,"Big Island Shandy",1027,0.05,NA,"Shandy",16,"Tonka Beer Company","Minnetonka"," MN"
475,"Preservation IPA",1026,0.068,NA,"American IPA",16,"Tonka Beer Company","Minnetonka"," MN"
476,"Watership Brown Ale",1021,0.072,55,"American Brown Ale",12,"Red Hare Brewing Company","Marietta"," GA"
476,"Gangway IPA",938,0.062,55,"American IPA",12,"Red Hare Brewing Company","Marietta"," GA"
476,"Long Day Lager",715,0.049,NA,"Czech Pilsener",12,"Red Hare Brewing Company","Marietta"," GA"
477,"Orange Wheat",1016,0.046,17,"Fruit / Vegetable Beer",12,"Hangar 24 Craft Brewery","Redlands"," CA"
477,"Hangar 24 Helles Lager",1015,0.043,14,"Munich Helles Lager",12,"Hangar 24 Craft Brewery","Redlands"," CA"
478,"Big Elm IPA",1003,0.07,NA,"American IPA",12,"Big Elm Brewing","Sheffield"," MA"
478,"Gerry Dog Stout",1002,0.065,NA,"American Stout",12,"Big Elm Brewing","Sheffield"," MA"
478,"413 Farmhouse Ale",1001,0.06,NA,"Saison / Farmhouse Ale",12,"Big Elm Brewing","Sheffield"," MA"
479,"Good People Pale Ale",1000,0.056,36,"American Pale Ale (APA)",12,"Good People Brewing Company","Birmingham"," AL"
479,"Snake Handler Double IPA",312,0.093,103,"American Double / Imperial IPA",12,"Good People Brewing Company","Birmingham"," AL"
479,"Coffee Oatmeal Stout",311,0.06,54,"Oatmeal Stout",12,"Good People Brewing Company","Birmingham"," AL"
479,"Good People IPA",309,0.06,64,"American IPA",12,"Good People Brewing Company","Birmingham"," AL"
479,"Good People American Brown Ale",308,0.058,36,"American Brown Ale",12,"Good People Brewing Company","Birmingham"," AL"
480,"Loose Cannon",990,0.072,45,"American IPA",12,"Heavy Seas Beer","Halethorpe"," MD"
480,"AARGHtoberfest!",989,0.06,30,"Märzen / Oktoberfest",12,"Heavy Seas Beer","Halethorpe"," MD"
480,"Davy Jones Lager",988,0.06,NA,"Cream Ale",12,"Heavy Seas Beer","Halethorpe"," MD"
481,"Face Down Brown Ale",973,0.057,NA,"American Brown Ale",12,"Telluride Brewing Company","Telluride"," CO"
481,"Tempter IPA",827,0.064,NA,"American IPA",12,"Telluride Brewing Company","Telluride"," CO"
481,"Bridal Veil Rye Pale Ale",589,0.055,NA,"American Pale Ale (APA)",12,"Telluride Brewing Company","Telluride"," CO"
482,"Rude Parrot IPA",972,0.059,75,"American IPA",16,"7 Seas Brewing Company","Gig Harbor"," WA"
482,"British Pale Ale (2010)",866,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor"," WA"
482,"British Pale Ale",48,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor"," WA"
482,"Ballz Deep Double IPA",47,0.084,82,"American Double / Imperial IPA",16,"7 Seas Brewing Company","Gig Harbor"," WA"
483,"Des Moines IPA",970,0.068,75,"American IPA",16,"Confluence Brewing Company","Des Moines"," IA"
483,"Capital Gold Golden Lager",969,0.048,22,"German Pilsener",16,"Confluence Brewing Company","Des Moines"," IA"
483,"Farmer John's Multi-Grain Ale",968,0.056,21,"American Blonde Ale",16,"Confluence Brewing Company","Des Moines"," IA"
484,"Topcutter India Pale Ale",966,0.068,70,"American IPA",12,"Bale Breaker Brewing Company","Yakima"," WA"
484,"Field 41 Pale Ale",965,0.044,38,"American Pale Ale (APA)",12,"Bale Breaker Brewing Company","Yakima"," WA"
485,"Manhattan Gold Lager (1990)",963,NA,NA,"American Amber / Red Lager",12,"The Manhattan Brewing Company","New York"," NY"
